 Total battles: 676169
 Avg. weight/team: 0.163
 + ---- + ------------------ + --------- + ------ + ------- + ------ + ------- + 
 | Rank | Pokemon            | Usage %   | Raw    | %       | Real   | %       | 
 + ---- + ------------------ + --------- + ------ + ------- + ------ + ------- + 
 | 1    | Tapu Lele          | 17.47446% | 113907 |  8.423% | 88313  |  8.628% | 
 | 2    | Landorus-Therian   | 15.54500% | 130162 |  9.625% | 110606 | 10.806% | 
 | 3    | Heatran            | 13.52969% | 117123 |  8.661% | 93003  |  9.086% | 
 | 4    | Gliscor            | 13.04963% | 144451 | 10.682% | 114010 | 11.139% | 
 | 5    | Alomomola          | 12.62259% | 94034  |  6.953% | 72775  |  7.110% | 
 | 6    | Zapdos             | 12.52886% | 106631 |  7.885% | 84874  |  8.292% | 
 | 7    | Sneasler           | 12.50770% | 117349 |  8.677% | 82967  |  8.106% | 
 | 8    | Scizor-Mega        | 12.39589% | 110677 |  8.184% | 87192  |  8.519% | 
 | 9    | Ogerpon-Wellspring | 12.13456% | 79544  |  5.882% | 59616  |  5.825% | 
 | 10   | Iron Valiant       | 12.12433% | 108929 |  8.055% | 72688  |  7.102% | 
 | 11   | Great Tusk         | 11.44107% | 114226 |  8.447% | 83241  |  8.133% | 
 | 12   | Ferrothorn         | 11.10110% | 131382 |  9.715% | 109744 | 10.722% | 
 | 13   | Tapu Koko          | 11.02098% | 107613 |  7.958% | 90830  |  8.874% | 
 | 14   | Rillaboom          | 10.90691% | 93908  |  6.944% | 72471  |  7.080% | 
 | 15   | Garchomp           | 10.83243% | 106976 |  7.910% | 84437  |  8.250% | 
 | 16   | Dragonite          | 10.80034% | 111763 |  8.264% | 78579  |  7.677% | 
 | 17   | Urshifu-Rapid-Strike | 10.22777% | 98640  |  7.294% | 75178  |  7.345% | 
 | 18   | Moltres            |  9.13685% | 68844  |  5.091% | 54767  |  5.351% | 
 | 19   | Corviknight        |  8.80892% | 91565  |  6.771% | 71656  |  7.001% | 
 | 20   | Garganacl          |  8.67721% | 83277  |  6.158% | 63719  |  6.225% | 
 | 21   | Banette-Mega       |  7.38093% | 70422  |  5.207% | 52895  |  5.168% | 
 | 22   | Greninja           |  6.96524% | 98084  |  7.253% | 72235  |  7.057% | 
 | 23   | Volcarona          |  6.84303% | 98064  |  7.251% | 68131  |  6.656% | 
 | 24   | Clodsire           |  6.56401% | 66607  |  4.925% | 51007  |  4.983% | 
 | 25   | Charizard-Mega-Y   |  6.43980% | 82435  |  6.096% | 63625  |  6.216% | 
 | 26   | Diancie-Mega       |  6.29342% | 55057  |  4.071% | 44324  |  4.331% | 
 | 27   | Hatterene          |  6.25009% | 70821  |  5.237% | 54182  |  5.294% | 
 | 28   | Toxapex            |  6.23007% | 79817  |  5.902% | 61052  |  5.965% | 
 | 29   | Hoopa-Unbound      |  6.16441% | 41450  |  3.065% | 29918  |  2.923% | 
 | 30   | Lopunny-Mega       |  5.96625% | 79285  |  5.863% | 62903  |  6.146% | 
 | 31   | Samurott-Hisui     |  5.68693% | 62696  |  4.636% | 51769  |  5.058% | 
 | 32   | Glimmora           |  5.67731% | 67287  |  4.976% | 59896  |  5.852% | 
 | 33   | Pelipper           |  5.43946% | 69679  |  5.152% | 63065  |  6.162% | 
 | 34   | Slowking-Galar     |  5.42093% | 41047  |  3.035% | 33011  |  3.225% | 
 | 35   | Ursaluna-Bloodmoon |  5.33980% | 36657  |  2.711% | 27707  |  2.707% | 
 | 36   | Kartana            |  5.12853% | 61638  |  4.558% | 45269  |  4.423% | 
 | 37   | Kommo-o            |  5.04193% | 67484  |  4.990% | 48363  |  4.725% | 
 | 38   | Ursaluna           |  4.96020% | 38555  |  2.851% | 29795  |  2.911% | 
 | 39   | Aegislash          |  4.86133% | 56385  |  4.169% | 42813  |  4.183% | 
 | 40   | Baxcalibur         |  4.72868% | 42158  |  3.117% | 30030  |  2.934% | 
 | 41   | Zamazenta          |  4.66122% | 34136  |  2.524% | 24479  |  2.392% | 
 | 42   | Rotom-Wash         |  4.49378% | 70033  |  5.179% | 57654  |  5.633% | 
 | 43   | Tornadus-Therian   |  4.43485% | 33831  |  2.502% | 25602  |  2.501% | 
 | 44   | Dondozo            |  4.35410% | 32287  |  2.387% | 23130  |  2.260% | 
 | 45   | Ninetales-Alola    |  4.33982% | 63077  |  4.664% | 52511  |  5.130% | 
 | 46   | Ceruledge          |  4.18929% | 43561  |  3.221% | 32746  |  3.199% | 
 | 47   | Serperior          |  4.16386% | 56656  |  4.189% | 41695  |  4.074% | 
 | 48   | Mawile-Mega        |  4.16357% | 42178  |  3.119% | 32085  |  3.135% | 
 | 49   | Kyurem             |  4.08374% | 27917  |  2.064% | 20889  |  2.041% | 
